id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason
124,long,2024-04-01T10:00:00,2024-04-01T11:00:00,1.08,1.08,2.32,16.22,72.7,Half TP
124,long,2024-04-01T10:00:00,2024-04-01T12:00:00,1.08,1.08,2.32,16.22,95.63,SL
123,short,2024-04-01T05:00:00,2024-04-01T13:00:00,1.08,1.08,2.32,16.22,152.52,Half TP
123,short,2024-04-01T05:00:00,2024-04-01T14:00:00,1.08,1.08,2.32,16.22,154.05,SL
125,long,2024-04-01T20:00:00,2024-04-02T14:00:00,1.07,1.07,2.33,16.29,95.72,Half TP
125,long,2024-04-01T20:00:00,2024-04-02T15:00:00,1.07,1.08,2.33,16.29,235.16,SL
126,short,2024-04-04T09:00:00,2024-04-04T10:00:00,1.08,1.09,4.61,32.29,-541.59,SL
128,short,2024-04-04T13:00:00,2024-04-04T14:00:00,1.09,1.09,2.3,16.11,157.55,Half TP
127,long,2024-04-04T11:00:00,2024-04-04T15:00:00,1.09,1.09,2.3,16.11,81.2,Half TP
128,short,2024-04-04T13:00:00,2024-04-04T15:00:00,1.09,1.09,2.3,16.11,141.53,SL
127,long,2024-04-04T11:00:00,2024-04-04T16:00:00,1.09,1.09,2.3,16.11,153.49,SL
129,short,2024-04-04T18:00:00,2024-04-04T21:00:00,1.09,1.09,2.3,16.11,176.65,Half TP
129,short,2024-04-04T18:00:00,2024-04-04T22:00:00,1.09,1.08,2.3,16.11,383.79,SL
130,short,2024-04-05T04:00:00,2024-04-05T11:00:00,1.08,1.08,4.62,32.33,-719.67,SL
131,short,2024-04-05T15:00:00,2024-04-05T16:00:00,1.08,1.08,2.31,16.19,221.92,Half TP
131,short,2024-04-05T15:00:00,2024-04-05T17:00:00,1.08,1.08,2.31,16.19,369.53,SL
132,long,2024-04-05T18:00:00,2024-04-08T16:00:00,1.08,1.08,2.31,16.14,150.43,Half TP
132,long,2024-04-05T18:00:00,2024-04-08T17:00:00,1.08,1.09,2.31,16.14,266.24,SL
133,long,2024-04-09T12:00:00,2024-04-09T13:00:00,1.09,1.09,2.3,16.11,72.23,Half TP
133,long,2024-04-09T12:00:00,2024-04-09T14:00:00,1.09,1.09,2.3,16.11,95.42,SL
134,short,2024-04-09T17:00:00,2024-04-09T22:00:00,1.09,1.08,2.3,16.12,201.69,Half TP
134,short,2024-04-09T17:00:00,2024-04-09T23:00:00,1.09,1.08,2.3,16.12,183.63,SL
135,long,2024-04-11T16:00:00,2024-04-11T17:00:00,1.07,1.07,4.66,32.6,-1144.83,SL
136,long,2024-04-11T20:00:00,2024-04-12T09:00:00,1.07,1.07,4.66,32.63,-1272.51,SL
137,long,2024-04-12T18:00:00,2024-04-15T05:00:00,1.06,1.07,2.35,16.44,154.08,Half TP
137,long,2024-04-12T18:00:00,2024-04-15T06:00:00,1.06,1.07,2.35,16.44,148.65,SL
139,long,2024-04-15T11:00:00,2024-04-15T12:00:00,1.07,1.07,2.35,16.42,110.24,Half TP
139,long,2024-04-15T11:00:00,2024-04-15T13:00:00,1.07,1.07,2.35,16.42,104.0,SL
140,long,2024-04-15T14:00:00,2024-04-15T15:00:00,1.07,1.06,4.69,32.85,-937.92,SL
138,short,2024-04-15T10:00:00,2024-04-15T16:00:00,1.07,1.06,2.35,16.42,215.76,Half TP
138,short,2024-04-15T10:00:00,2024-04-15T17:00:00,1.07,1.06,2.35,16.42,518.59,SL
141,short,2024-04-16T17:00:00,2024-04-16T19:00:00,1.06,1.06,2.35,16.46,255.57,Half TP
141,short,2024-04-16T17:00:00,2024-04-16T20:00:00,1.06,1.06,2.35,16.46,256.46,SL
142,short,2024-04-17T15:00:00,2024-04-17T17:00:00,1.06,1.06,4.7,32.91,-70.52,Replace
143,long,2024-04-17T16:00:00,2024-04-17T19:00:00,1.06,1.07,2.35,16.44,142.55,Half TP
144,short,2024-04-17T17:00:00,2024-04-17T19:00:00,1.06,1.07,4.7,32.91,-991.96,SL
143,long,2024-04-17T16:00:00,2024-04-17T20:00:00,1.06,1.07,2.35,16.44,239.85,SL
145,short,2024-04-17T22:00:00,2024-04-18T10:00:00,1.07,1.07,4.69,32.8,-491.97,Replace
146,short,2024-04-18T10:00:00,2024-04-18T12:00:00,1.07,1.07,2.34,16.38,195.36,Half TP
146,short,2024-04-18T10:00:00,2024-04-18T13:00:00,1.07,1.07,2.34,16.38,219.84,SL
147,long,2024-04-19T06:00:00,2024-04-19T07:00:00,1.06,1.06,2.35,16.45,117.76,Half TP
147,long,2024-04-19T06:00:00,2024-04-19T08:00:00,1.06,1.06,2.35,16.45,95.67,SL
148,short,2024-04-19T18:00:00,2024-04-19T19:00:00,1.07,1.06,2.35,16.42,278.94,Half TP
148,short,2024-04-19T18:00:00,2024-04-19T20:00:00,1.07,1.06,2.35,16.42,294.76,SL
149,short,2024-04-22T10:00:00,2024-04-22T11:00:00,1.07,1.06,2.35,16.42,208.54,Half TP
149,short,2024-04-22T10:00:00,2024-04-22T12:00:00,1.07,1.06,2.35,16.42,215.87,SL
150,long,2024-04-22T17:00:00,2024-04-22T20:00:00,1.06,1.07,2.35,16.44,125.75,Half TP
