id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason
97,short,2024-03-18T13:00:00,2024-03-18T17:00:00,1.27,1.27,1.96,13.74,81.71,SL
99,long,2024-03-19T05:00:00,2024-03-19T06:00:00,1.27,1.27,1.96,13.75,18.55,Half TP
99,long,2024-03-19T05:00:00,2024-03-19T07:00:00,1.27,1.27,1.96,13.75,85.66,SL
100,short,2024-03-19T08:00:00,2024-03-19T09:00:00,1.27,1.27,1.97,13.77,56.51,Half TP
100,short,2024-03-19T08:00:00,2024-03-19T10:00:00,1.27,1.27,1.97,13.77,108.11,SL
101,long,2024-03-19T14:00:00,2024-03-19T15:00:00,1.27,1.27,1.97,13.79,31.66,Half TP
101,long,2024-03-19T14:00:00,2024-03-19T16:00:00,1.27,1.27,1.97,13.79,285.53,SL
102,short,2024-03-20T10:00:00,2024-03-20T11:00:00,1.27,1.27,1.97,13.76,70.08,Half TP
102,short,2024-03-20T10:00:00,2024-03-20T12:00:00,1.27,1.27,1.97,13.76,320.05,SL
103,long,2024-03-20T17:00:00,2024-03-20T18:00:00,1.27,1.27,1.97,13.77,31.14,Half TP
103,long,2024-03-20T17:00:00,2024-03-20T19:00:00,1.27,1.27,1.97,13.77,123.58,SL
104,short,2024-03-25T10:00:00,2024-03-25T11:00:00,1.26,1.26,1.98,13.89,77.54,Half TP
104,short,2024-03-25T10:00:00,2024-03-25T12:00:00,1.26,1.26,1.98,13.89,104.63,SL
105,long,2024-03-25T13:00:00,2024-03-25T14:00:00,1.26,1.26,1.98,13.86,36.4,Half TP
105,long,2024-03-25T13:00:00,2024-03-25T15:00:00,1.26,1.26,1.98,13.86,245.55,SL
106,short,2024-03-25T19:00:00,2024-03-26T00:00:00,1.26,1.26,1.98,13.85,83.87,Half TP
106,short,2024-03-25T19:00:00,2024-03-26T01:00:00,1.26,1.26,1.98,13.85,80.88,SL
107,short,2024-03-26T14:00:00,2024-03-26T15:00:00,1.27,1.26,1.98,13.83,68.98,Half TP
107,short,2024-03-26T14:00:00,2024-03-26T16:00:00,1.27,1.26,1.98,13.83,264.65,SL
